gene	YNB_NH4_GLU_20180713	YNB_NH4_GLU_20180731	YNB_NH4_GLU_20180807	YNB_UREA_GLU_20180724	SC_NH4_GLU_20180827	SC_UREA_GLU_20180911	SC_NH4_GAL_20181023
GOS1	-1.442762	-2.640213	-2.546572	-1.661384	-2.202682	-0.823173	-1.596865
AXL2	-1.20392	-1.576027	-1.422811		-1.042398	-0.590744	-0.587212
PSY2	-1.830599	-2.100678	-2.267574	-1.573423	-2.085123	-0.878752	-0.709767
GSF2	-4.252991	-2.94065	-3.760717	-1.823402	-1.957402	-1.604918	-2.160541
CDH1	-4.451132	-3.943241	-4.973333	-2.07661	-3.440189	-2.254134	-1.966025
MNL2	-1.13594		-1.138848	-0.689819	-0.917143	-0.653321	-0.390205
RPL34A	-0.97124	-0.132546			-0.657936	-0.518759	-0.310717
EAP1	-2.301277	-1.192671	-3.042765	-1.754982	-2.407474		-0.679986
POL32	-2.858454		-3.532356	-1.486618	-2.316725	-1.387881	-0.516089
NIS1	-1.686718	-0.702163	-1.715348		-1.470719	-0.651977	-0.258748
RTT107	-2.505442	-2.198001	-1.083597	-1.52615	-2.228751	-1.998078	-0.85705
ECM33	-3.474609	-1.697586	-1.64257	-2.543967	-4.154189	-3.291242	-1.151195
SWI4	-4.86408	-2.177342	-2.220152	-4.172581	-5.366862	-4.2303	-2.675254
STB1	-1.248722			-0.709908	-1.373202	-0.771512	-0.520723
PPQ1		-1.311833	-1.078084	-1.258814	-2.632049	-1.45547	-0.880841
RAD52	-1.246742	-0.997288	-0.778402	-1.254332	-1.147488		-0.600877
RPL2B	-2.044572	-1.523859	-1.657681	-1.957717	-1.763714	-1.737836	-0.978864
CAC2	-3.31035	-2.764639	-1.877192	-2.851398	-2.169411	-2.856774	-1.645583
ASC1	-2.075332	-1.885007	-2.356283	-1.67863	-1.939427		-1.415854
YML079W	-1.852394	-1.64177	-1.542457	-1.224428	-1.31673	-1.093132	-1.037276
HEL2							-0.139529
URA2	-3.213863	-2.854603	-3.153663	-2.723195	-2.980406	-2.430994	-1.637515
UFO1	-3.539493	-2.325517	-3.560877	-2.678868	-2.341608	-1.915948	-1.180923
YPL205C	-3.426564	-1.644601	-2.332589	-2.527302	-2.246997	-1.6977	-1.695279
YMR294W-A	-2.127299	-1.097594	-1.436766	-1.406712	-1.864151	-0.878491	-0.549625
PFA4	-3.435815	-1.995744	-3.895181	-1.732173	-3.256386	-2.316772	-1.830195
BLS1	-0.958078	-0.545738	-1.03445	-0.578313		-0.731552	-0.572737
YBR174C	-2.288488	-1.531346	-2.063721	-1.012809	-2.225444	-0.977568	-1.113878
RAD27	-2.112115	-1.533782	-3.120799	-2.019696	-3.30928		-1.388473
SWD3	-1.520212	-1.281094	-1.870059	-1.193932	-2.548422	-0.81256	-1.108592
WTM1	-1.504552	-1.55447	-1.313197	-1.347972	-2.184482	-1.710185	-1.481596
SDC1	-2.641556	-2.429221	-2.561699	-1.74244	-3.753602	-2.511629	-1.948869
MPC54	-3.35754	-2.470836	-3.2666	-2.135042	-3.854627		-2.007313
YBL062W		-2.743061		-2.274297	-4.620651	-3.784405	-2.343939
DPB3	-1.843534	-1.373785	-1.942928	-1.758858	-2.880805	-1.426789	-1.149989
BAT2	-2.137572	-1.531886	-1.671343	-1.977379	-3.113376	-2.039492	-1.336254
HOS4			-1.131327	-1.191551	-1.48715	-1.027438	-0.783932
UBP13		-0.646822	-0.736939	-0.70498	-0.942774	-0.533766	-0.574352
YML083C		-1.419641	-1.350669	-1.235509	-1.959978	-1.003582	-0.865036
WSC4	-0.200253	-0.031381		-0.453866		-0.49122	-0.324822
TMA20	-0.631873	-0.163595	-0.388919	-1.423803	-1.031006	-1.112156	-0.75176
CAT2	-0.15316	-0.061279	-0.275936		-0.476999	-0.423331	-0.34991
LDB16		0.003664	-0.532942	-1.711814	-1.101282		-0.710533
JHD1	-0.846386	-0.043311	-1.72722	-1.300583	-1.304428	-1.16189	-1.275969
RPI1	-1.125104	0.102301	-0.996455	-1.006923	-1.621834	-0.932778	-0.489405
SAM2	-1.441175	-0.862109		-0.982245	-1.622859	-1.105894	-1.854587
PFK1	-1.295762	-0.553836	-1.756791	-1.155866	-1.306835		-1.903729
ULA1	-0.538877	-0.418893	-0.752555	-0.541439	-0.961422	-0.513395	-1.510198
IPK1	-0.668163	-0.744076	-0.929013	-0.625568	-1.193731	-0.832495	-1.613416
POL4	-0.373919		-0.539696	-0.421378	-0.738822	-0.574488	-1.155614
YDL242W	-0.53032		-0.843574	-0.656146	-1.041595	-0.912968	-1.383213
EPO1	-1.050988	-0.656593	-0.771053	-0.820089		-1.41486	-1.114224
ROX1	-1.014131	-0.66673	-0.640719	-0.696023	-1.762005	-1.546716	-1.24124
YOR365C	-1.742285	-0.878926	-0.967922	-0.834856	-1.849306	-1.72083	-1.258109
EDE1	-3.758101	-2.070168	-3.020782	-2.030733	-3.875786	-4.235506	-3.939789
NHP6A	-2.053361	-0.653095	-0.76657	-1.2554	-1.466776	-1.725856	-1.463841
YLR152C	-0.777026	-0.283022	-0.459654	-0.654724	-0.78537	-0.879695	-0.81843
ACE2	-3.837196	-2.343886	-1.555612	-3.189089	-3.156907	-4.059441	-4.368717
LPD1	-1.874903	-0.626451	-1.318158	-1.36107	-1.474764		-2.326789
YNR065C	-0.413863	-0.077672	-0.295205	-0.272902		-0.655691	-0.456437
SKT5	-4.725022		-3.611057	-2.765907	-5.521788	-4.278639	-4.83251
SMY1	-1.198169	-0.198768	-0.771742	-0.728171	-1.221824	-0.898703	
DSE1	-2.071034		-1.431524	-1.395402	-2.335429	-2.079986	-2.480786
BEM3	-1.041052	-0.323416	-0.791225	-0.461825	-1.038525		-1.441648
MGS1	-1.056616	-1.149031	-1.500254	-1.257751	-1.375029	-1.230411	-1.216416
BNI1	-2.636849		-2.986187	-2.727455	-3.424769	-3.811986	-3.116975
BEM1	-2.080367	-1.376713	-2.380707	-2.272693	-2.498437		-2.51229
LEM3	-1.081003	-0.927101	-1.425249	-1.544051	-1.5123	-1.007924	-1.472295
GUP1	-1.34649	-1.134063	-1.498257	-1.878704	-2.629267	-2.035321	-1.680502
YIL059C	-1.121327	-0.924137	-1.212323	-1.287886	-1.702743	-1.427244	-1.231699
PRP18	-2.086245	-1.604921	-1.849694	-1.936171	-1.600454		-2.512291
VMA3	-3.149721	-2.501865	-2.48934	-3.061971	-2.800551	-3.802002	-4.158448
GSH1	-2.825371	-3.070067	-3.792767	-2.375278	-2.541089	-3.079346	-4.051764
YGR017W	-1.448674	-2.062485	-1.381465	-2.103547	-1.766772	-1.808505	-2.095143
YMR1	-1.039261	-0.872916	-1.322981	-1.726781	-0.768532	-1.527274	-1.513447
JJJ3	-1.15093	-0.758798	-1.014295	-1.672317	-0.839603	-0.860504	-1.04114
YMR306C-A	-0.455307	-0.634221	-0.934174	-1.39981	-1.096355	-0.999968	-1.271669
URC2	-0.776573		-0.461735	-0.392537	-0.688578	-0.333868	-0.765391
IVY1	-1.422852	-1.061211	-0.875976	-0.610877	-1.292735	-0.748601	-1.50292
DOT1	-1.181183	-0.762804	-0.958195	-1.047364	-1.582398	-0.540344	-1.076892
SCW11	-1.027258	-0.669907	-0.632713	-0.782401	-1.169844	-0.436426	-1.098031
EGT2	-1.401648	-1.089509	-1.006579	-0.877897	-1.595807	-0.559164	-1.068703
YGL217C	-1.408761	-0.793591	-0.686484	-0.713926	-1.54324	-0.554462	-0.992983
NAP1	-2.530305	-2.098144	-2.049144	-1.484014	-3.671722	-1.909303	-2.663301
IZH4	-1.37363	-1.010055	-0.883599	-1.282557	-1.50498	-0.216182	-1.563608
UBR2	-1.277305	-1.204721	-0.656351	-1.320829	-1.051332	-0.577923	-1.88259
RRT7	-0.470097	-0.065717	-0.352396	-0.622828	-0.589328	-0.164568	-0.359817
ERG3	-0.779048	-0.166034	-0.717277	-1.314057	-1.002188	-0.674856	-0.853811
DBF20	-0.185903	-0.106833	-0.198871	-0.412125	-0.547909	-0.097985	-0.507008
AVT5	-0.427424	-0.067977	-0.580222	-0.786056	-1.578123	-0.156525	-1.028662
RPS25A	-2.434499	-0.862129	-1.41093	-2.686481	-3.262917	-1.194132	-2.665462
ILV6	-0.497341	-0.253906	-0.354108	-0.812963	-1.026038	-0.175337	-0.662845
UGA2		-0.243168	-0.45609	-0.77193	-0.818134	-0.054842	-0.653972
YOL046C	-0.580429	0.035986	-0.104741	-0.317563	-0.953502	-0.571256	-0.718524
TUS1	-2.877118		-1.297311	-2.65935	-5.513745	-3.143373	-3.480635
NTG2	-0.25602	-0.144914	-0.209629	-0.429457	-0.643844	-0.308358	-0.571478
PRX1	-1.461252	-0.727245	-0.555263	-1.807754	-2.49546	-1.260053	-2.40159
DAL80	-0.170053		-0.117318			-0.212616	
AVO2	-0.177068	-0.011722		-0.295903			-0.29984
ECM27					-1.1047	-0.338767	-0.710271
YBL036C	-0.469337	-0.076428	-0.548058	-0.513887	-1.183816	-0.481786	-0.530667
XDJ1	-0.934569	-0.618346	-1.216755	-1.476082	-2.128439	-0.728356	-1.049018
RDS1	-0.128314	-0.164226	-0.25642	-0.339751	-0.577772	-0.23949	-0.175917
UIP5	-0.648766	-0.472815	-0.691383	-0.861679	-1.674485	-1.174934	-1.205325
PAN3	-1.262012	-1.155735	-1.512535	-1.442418	-2.49536	-1.250462	-1.796861
AHC2	-0.850186	-0.890808	-0.774105	-1.199226	-2.009017	-0.910398	
SRL1		-0.940078	-1.235047	-1.731736	-2.650816	-1.389123	-1.912052
QCR10	-0.734982	-1.426262	-0.866324	-2.124633	-2.773448	-2.20717	-2.877943
RIF1	-0.541702	-1.034427	-0.089105	-1.235153	-1.665881	-1.306122	-1.439832
HMG1	-0.495356	-0.405604	-0.32977	-1.017499	-1.227325	-0.849786	-0.912362
IST1	-0.028502	-0.084164	-0.068152	-0.037543	-0.14468	-0.044153	-0.09652
YGL034C	-0.312578	-0.75401	-0.512989	-0.073978	-1.683068	-0.61409	-0.982264
YCH1	-0.174304	-0.359628	-0.421651	-0.022426	-0.636246	-0.262403	-0.346668
FUS1	-0.74797	-0.253832	-0.30484	-0.576644	-1.790769	-0.458308	-0.77313
BOP2	-0.794068	-0.213695		-0.719066	-1.532973	-0.285396	-0.71104
YGR069W	-0.873692	-0.265166	-0.477345	-0.596976	-1.371233	-0.492686	-0.909486
SPH1	-0.784404	-0.37902	-0.196764	-0.567374	-1.411631	-0.413983	-1.040877
DNF3	-0.5223	-0.662831	-0.198256	-0.431956	-1.89398	-0.355253	-0.979226
YDL211C		-0.707566	-0.299974	-0.273931	-2.456206	-0.433111	-1.19045
ATG19	-0.28551	-0.404203	0.08176	-0.201198	-1.349862	-0.377752	-0.712347
YOL099C	-0.22491	-0.046431	-0.146502	-0.08079	-0.875234	-0.233673	-0.587164
SGT2	-0.472404	-0.312311	-0.077118	-0.233772	-1.421271	-0.261106	-0.96294
SHG1	-0.242739	-0.125186	-0.058476	-0.042141	-0.785348	-0.180909	-0.536755
YPL025C				-0.650003			
YHL005C							
TCM62							
MRPL11							
PBP2							
TUP1							
HAM1							
YMR181C		-0.108377	0.086982	-0.0093	-1.065003		-0.825906
CYB5	-0.252642	-0.366863	-0.51131	-0.233089	-1.348553	-0.750729	-1.121972
TOM5	-1.346153	-1.098173	-1.313988	-1.047292	-3.778601	-1.780331	-2.678938
ABP1	-0.563745	-0.379053	-0.597002	-0.330776	-1.4966	-0.865581	-0.884395
SST2	-2.102524	-0.373903	-0.764153		-2.751685		-2.007022
RNH203	-1.845023			-0.806312	-2.545854	-2.622616	-1.847497
YCL026C		-0.938433	-1.853671	-0.745886			
YDR535C	-0.485842	-0.117012	-0.297351	-0.066432	-0.810885	-0.599113	-0.349584
YOL019W	-0.473992	0.004311	-0.357147	-0.084622	-0.653929	-0.344931	-0.364385
CAP2	-3.596381	-0.571705	-2.596272	-1.005935	-3.6888	-2.194167	-1.323042
VAC14	-2.376994	-0.298472	-1.267966	-0.910046	-2.336295	-2.31866	-1.232355
APL4	-1.46226	-0.185436	-1.073133	-0.545683	-1.126562	-0.73834	-1.064807
HLJ1	-1.266435	-0.001051	-0.551778	-0.215359	-1.091464	-0.450337	-0.789702
AIM21	-0.643478	0.074788	-0.49102	0.004785	-0.469739	-0.234839	-0.33014
YKL102C	-0.14804	-0.793914	-0.475096	-0.212644	-0.488652	-0.907373	-0.932618
YHL017W	-0.303141	-1.311358	-0.86503	-0.591545	-0.924324	-1.863655	-1.892204
YMR262W	-0.106863	-0.450397	-0.135658	-0.044844	-0.260135	-0.315175	-0.383625
MCK1	-0.482672		-0.838058	-0.361325	-1.140604	-1.140037	-2.046388
CSM4	-0.856493	-1.010384	-0.87653	-0.165643	-1.207452	-1.049818	-1.070666
MPO1	-1.033595	-1.491421	-1.123183	-0.491413	-1.495249	-1.162582	-1.263374
WSC2	-0.067914	-0.22482	-0.116837	0.000407	-0.235937	-0.171543	-0.185666
SCW10	-0.539202	-0.76565	-0.2986	-0.441943	-0.617601	-0.356976	-0.649106
MID1					-0.539864		
YGR107W	-0.565007	-0.799207	-0.309046	-0.25194	-0.55819	-0.562551	-0.613364
FAA3		-0.436983	-0.080908	-0.22029	-0.385995	-0.320553	-0.510179
CLN2	-1.221862	-1.174095	-0.42533	-0.559036	-1.383279	-1.463052	-1.703456
YLR031W	0.011301	-0.587371	-0.128734	-0.55179		-0.523849	-0.952306
PSP1		-0.913835	-0.45178	-1.004881	-0.792038	-1.28756	-1.794462
FAR11	-0.388942	-1.021085	-0.501002	-0.705229			
SOK2			-0.833588	-1.20932	-1.136303	-1.952596	-2.910047
PUB1	-2.636153	-0.518287	-0.873512	-0.523014	-1.428563	-2.269866	-2.346961
YDL206W	-0.725891	-0.321895	-0.187091	-0.339011	-0.477163	-0.722522	-0.967871
YLR001C	-1.42357	-0.73925	-0.495798	-0.394215	-0.531217	-1.193986	-1.399321
PTC6	-0.928478	-0.334492	0.014001	-0.504603	-0.909703	-1.380837	-1.732392
FAA1	-0.481704	-0.361041	0.05041	-0.250099	-0.544718	-0.685162	-0.902383
ANT1	-0.898995			-0.332437	-0.343959	-0.674888	-0.664846
ATX2	-0.418333		0.071592	-0.158897			
NPT1		-0.271362		-0.5764	-0.894267		-1.550169
NST1	-1.395387	-0.58397	-0.669087	-1.147983	-2.274942	-2.890457	-2.626311
YGL117W	-0.834227	-0.308291	-0.345111	-0.376602	-1.092421		-1.249141
REH1	-0.214119	-0.043466	-0.052159	-0.248807	-0.500123	-0.674947	-0.592011
PPS1	-1.45339	-0.128785		-0.886748	-2.521849	-2.420293	-2.223899
YAP3		0.019452	0.014876	-0.203742	-0.638629	-0.680567	-0.544836
TEL1	-1.588184	-0.10123	-0.529613	-0.690964	-1.263864	-0.632694	-1.964177
ECM11	-0.844466	0.040501	-0.006679	-0.157087	-0.921609		-0.858696
CTS1	-2.329246	-0.586655		-0.543268	-2.597759	-0.821362	-2.399817
YKL147C		-0.111763	-0.273351	-0.611149	-1.970657	-0.577406	-2.02681
YOL053C-A	-0.951619	-0.340707	0.131408	-0.388695	-1.284937	-0.505382	-1.902267
YPL199C	-0.45731	0.069598	-0.286712	-0.127023	-0.271085	0.081214	0.076466
SHE10	-1.267917	-0.047762	-0.735136	-0.694268	-0.632931	-0.248961	0.309081
NEM1	-1.313154	0.114254	-0.414648	-1.150224	-0.839973	-0.103314	0.409725
YBR056W	-1.685233		-0.467938	-0.465879	-0.179071	0.055518	0.2191
SOL3	-1.589723	-0.110192	-0.083412	-0.639568	-0.290098	-0.146398	0.475384
SML1	-1.22836	-0.366553	-0.611742	-0.259513	-0.663277		-0.517922
FAR8	-2.046002	-0.723927	-0.983991	-0.278497	-0.974346	-0.289175	-0.437323
YDR249C	-1.075652	-0.223635	-0.468883		-0.407965	-0.184798	-0.263273
CWH41	-3.072696	-1.527557	-1.754819	0.085901	-0.921294	-0.408113	-0.366727
EMC3	-1.381269	-0.249355	-0.513094	-0.355088	-0.233706	-0.816881	0.163091
MAE1	-1.039222	-0.476317	-0.376268	-0.484168	-0.300016	-0.640713	-0.010744
PLB1	-3.324227	-1.617026	-2.578095	-0.809843	-1.540436	-2.214304	-0.141494
GAP1	-2.043445	-1.321752			-0.659564	-1.223167	-0.338676
WTM2			-0.949063	-0.365546	-0.751477	-1.338993	-0.435309
PRY1	-0.753667		-0.373357	-0.885365	-0.200464	-0.557799	-0.289111
UBX2	-1.420361	-2.039498	-0.78873	-1.959692	-0.685158	-0.768953	-0.852053
IES5	-1.904202	-2.429088	-0.929865	-1.999925	-0.163924	-0.780122	-1.369835
YGL149W	-0.894592	-1.068289	-0.565982	-1.857768	0.151543	-0.647578	-0.687916
NHP10	-1.733859	-1.83477	-1.488351	-1.775855	-0.005375	-0.587247	-0.828946
YMR295C	-2.404404	-1.864429	-1.325457	-1.529558	0.114556	-0.668367	-0.498549
OSH2	-1.143551		-1.576736	-1.251108	-0.057792	-1.222319	-0.679444
TEF4	-1.637002	-2.16171	-1.855712	-1.246432	-0.124598	-1.024387	-0.69869
ORT1	-3.644604	-3.005656	-3.409316	-2.737698	-0.669697	-2.584005	-1.988618
TDH3	-0.614861	-1.639847			-0.426916	-0.257525	-0.437514
OPI3		-0.392793		-0.300829			
MSB4	-0.257889	-0.798803	-0.485572	-0.705869		-0.083019	-0.291322
RPB4	-2.458069	-3.270177	-3.537532	-2.607966	-0.739647	-1.23602	-0.143551
MSC1		-2.415729	-2.203654	-2.519879	-0.582647	-1.150154	-0.195992
TRM10	-1.15585	-0.89971	-1.092862	-0.645303	-0.219243	0.237071	0.738907
MRN1	-1.810966	-1.108686	-1.642299	-1.176984	-0.65569	-0.076957	0.6587
SUV3					-0.703759		
WSS1	-2.516493	-1.80401	-3.036452	-1.75122	-1.185858	-0.339884	1.80793
YDR290W	-1.948699	-1.0809	-2.64081	-0.547916	-0.677923	-0.512311	1.443532
RTT103	-2.325733	-1.325118		-0.84533	-0.67097	-0.547092	0.769236
IES1	-1.942784	-0.905779	-0.959021	-0.5103		-0.250974	0.599416
MUS81	-1.716983	-0.899534	-1.150687	-0.389468	-0.519551	-0.737094	1.054566
RTT106	-2.286928	-2.272433	-2.985164	-2.476639	-1.658019	-0.445877	0.392835
SHE1	-0.54116	-0.52615	-0.685024	-0.49153	-0.19663	-0.344437	
LSB5	-0.060125						0.011036
RPL39	-2.48342	-1.841753	-3.397537	-1.51288	-0.956417	-1.607396	0.234496
CSF1	-1.578448	-1.108326	-2.77749	-1.520929	-0.476654	-1.239063	0.427361
ADP1	-0.828287	-0.901514	-1.31741	-0.696171	-0.425418	-0.455722	0.332469
ROM1		-0.969625	-1.340956	-0.651932	-0.43331	-0.476855	0.329145
TOP1	-2.079108	-2.534935	-3.29942	-2.111629	-1.185801	-0.731183	0.87084
CAJ1	-2.326395	-0.992874	-3.446168	-2.096943	-0.749652	-1.04813	-0.242923
APL1	-1.934814	-0.804331	-2.682714	-0.82303	-0.812947	-0.212547	0.036746
RAD59	-0.756297	-0.54872	-0.246652	-0.213523	-0.407046	-0.420636	0.15837
BYE1	-1.698131	-1.286394	-1.230237	-0.440914	-1.238297	-0.94751	0.230599
ELP3	-1.983666	-2.567766	-2.086997	-1.639296	-1.454012	-0.794024	0.425819
CIK1	-1.862472	-1.829098	-1.439854	-1.297443			0.79726
SRS2	-1.468635	-1.515382	-1.489876	-1.071691	-1.328735	-0.851102	0.525401
SGS1	-2.989019	-1.698694	-2.129167	-1.930529	-1.951532	-1.570502	0.623687
RTF1		-2.323659	-2.392117	-2.298849	-2.219528	-1.227772	0.811167
MED1	-2.576375	-2.016359	-1.337458	-1.701656	-1.493772	-0.20778	0.278338
FKH2	-1.523231	-1.030146	-0.824124	-0.802352	-0.739967	-0.356702	-0.079122
SHE3		-1.47401	-1.564818	-1.049657	-1.103225	-0.474759	-0.017501
FYV8	-2.647803		-2.171448		0.300471	0.271657	-0.735303
CIR2		-1.01586	-1.614385	-1.587193			
ITR1	-1.13286	-0.540226	-1.04601	-0.968113	0.275285	0.242894	-0.317324
ATG17	-3.041703	-1.814083	-3.098624	-3.029474	0.030032	-0.56754	-0.323709
CAN1	-4.15895	-2.337855	-2.686994	-3.230536	-0.129604	-0.593617	-0.330266
TAN1	-1.172081		-0.708176	-0.467595	0.061388	0.152135	-0.65058
TAF14	-3.447698	-2.480368	-3.501644	-2.012295	0.485965	-0.339991	-1.996432
SUR1	-2.944303	-3.080632	-3.324911	-1.340971	-1.003435	-1.550914	-0.444672
ELO2	-1.062117	-0.909659	-2.005362	-0.414397			0.094833
MSH2		-1.722877			-0.399514	-0.889245	
ACK1	-3.200976	-2.18051	-4.328554	-0.774536	-1.241964	-1.031856	-1.094192
TUF1	-2.549664	-2.006069	-3.603656	-0.917967	0.182194	-0.421312	-0.436051
RTT109	-1.189371	-0.955591	-1.507504	-0.420965			-0.32565
YFR020W		-0.361615	-0.600616	-0.122671	-0.022792	-0.134282	-0.161501
YJR087W	-2.00254	-1.88378	-2.890655	-0.995622	0.196672	-0.760205	0.080656
SAC3	-1.378056	-2.081077	-2.437721	-0.530219			-0.274155
VPS62	-1.831693			-0.646864	0.02974	-0.91582	-0.352179
TMT1	-0.326015	-0.418037	-0.828487	-0.040453	0.073903	-0.149491	-0.030361
COG5	-1.216422	-1.229528	-1.21857	-0.693765	0.141148	0.020102	-0.235247
RAV2	-1.155813	-1.297221	-1.424513	-0.584106	-0.037557	-0.005594	
YFL013W-A	-1.406736	-1.153726	-1.307675	-0.82681	-0.362294	-0.079986	0.064367
POS5	-1.457542	-1.494513	-2.052085	-1.467296	-0.128397	-0.405292	-0.497519
VMA1	-2.812834	-2.498147	-4.064105	-2.203913	-0.556582	-0.092255	-0.614529
CAX4	-2.836939	-2.578345	-4.52972	-2.146929	-1.109729	-1.192561	-0.786105
ACO2	-3.225722	-3.10194	-4.017507	-2.543664	-0.938322	-1.177183	-1.253087
YNL234W	-2.572156	-2.695873	-2.690593	-1.62646	-0.704138	-0.71419	-1.025525
PSD2	-0.873604	-0.601504	-0.944513	-0.236532	-0.494436	-0.178047	-0.146469
MIG1	-0.991562	-0.705801	-0.999532	-0.396353	-0.330132	-0.046137	-0.141488
HHF1	-1.259162		-1.328692	-0.225201	-0.332867	0.148657	-0.22833
RGD1	-1.67086	-1.693162	-2.20872	-0.317742	-0.83696	-0.021614	-0.552982
VRP1	-2.372346	-0.970275	-2.425503	-0.606471	-0.138187	-0.15398	0.031531
GRX5	-2.880471	-1.287148	-2.501756	-1.39468	0.355976	-0.26094	-0.135343
UMP1	-3.240045	-1.413764	-3.154441	-1.395716	0.085192	0.13833	0.049834
CCS1	-3.54519	-2.238857	-2.901789	-1.57484	-0.028129	-0.693914	-0.537495
APM4	-2.412839	-0.816065	-1.58128	-0.767093	-0.251086	-0.112855	-0.189472
ISA1	-4.786653	-1.941217	-3.507469	-1.629775	-0.420204	-0.832442	-0.655951
CCZ1	-4.198709	-1.219567	-3.419482	-1.669367	-0.47029	-0.534954	-1.367283
YMR304C-A	-1.160871	-0.393522	-0.942204	-0.345616	-0.177384	-0.1504	0.231398
PRO2	-3.938454	-1.429252	-2.653744	-1.724244	-0.754962	0.076342	0.268549
RCE1	-2.487959	-1.165148	-1.660437	-0.531138	-0.51033	-0.118919	0.267943
YCK2		-0.840262	-1.553342	-0.439927	-0.416748	0.002491	0.217489
CMP2		-0.63404	-1.13754	-0.213611	-0.264678	-0.170259	0.0717
YGL036W	-1.328321	-0.637131	-1.109437	-0.61096	-0.700155	-0.2969	-0.095637
KCC4	-1.224595	-0.483496	-1.004942	-0.826832	-0.809688	-0.310482	-0.276556
SPE1	-3.600303	-1.435563	-3.205119	-1.957608	-1.309165	-0.058749	-0.753696
DPH5	-2.151052	-0.698578	-1.122079	-1.082236	-0.354142	-0.603991	-0.543142
CKB2	-3.72026	-2.01965	-3.15142	-3.025122	-0.993076	-1.598441	-0.92207
YML082W	-3.631013	-2.508529	-3.642783	-2.794846	-1.086853	-1.358246	-0.836468
HST3	-4.097169		-3.064741	-1.904422	-1.221152		-0.985407
CPR3	-5.074755	-2.611313	-3.865804	-2.052548	-1.666714	-1.45686	-1.020611
UBR1	-1.357456	-0.62601	-0.908484	-0.560178	-0.544495	-0.384785	-0.414483
BEM4	-3.900099	-1.628922	-3.085264	-2.22914	-0.854346	-0.966064	-1.051938
DOA1	-3.776088	-1.575218	-2.639231	-2.032581	-0.978741	-0.672549	-0.915075
ALO1	-4.551168	-2.482921	-3.00087	-2.22133	-0.930073	-0.956717	-1.110407
RML2	-4.400586	-2.478252	-3.863086	-2.952722	-1.591384	-1.28337	-1.454948
AIM33	-5.620155	-2.678801	-4.118898	-3.008524	-1.553089	-1.796468	-2.065537
MAD3	-2.985559	-1.376851	-2.562587	-1.927041	-1.186745	-1.06655	-1.374056
SWF1	-3.134161	-2.267983	-2.855834	-2.739282	-0.403393	-1.980205	0.190532
DUS1	-3.759082	-2.244048	-3.43158	-2.276115	-0.549844	-1.307079	-0.302096
FAR10	-1.180116	-0.732414	-1.133	-0.702383			
YBR100W	-2.321966			-1.362867	-0.476672	-1.350997	0.035924
YPS7	-3.052564		-1.674459	-0.985657	-1.146219	-1.164855	0.173203
YML089C	-5.236962	-2.913924	-4.402378	-2.858751	-2.230439	-2.321326	0.710454
SKP2	-1.541642	-2.731538	-1.506846	-1.463364	-0.996968	0.321586	0.037996
RPN10	-2.770535	-3.049286	-3.562568	-3.359052	-0.718393	0.094761	0.685976
THI21	-0.613997			-0.817138	-0.023402	-0.104443	0.104607
YOR277C	-0.739434	-0.568496	-0.22478	-0.71431	-0.422855	0.103196	0.161634
NAB6	-0.69439	-0.724768	-0.252291	-0.750004	-0.52031	-0.267756	0.571921
EST1	-3.613281	-3.016846	-1.803448	-3.621364	-1.274201	-0.799454	2.2094
YHR182W	-0.197107	-0.383392	0.065304	-0.033206	-0.314699	0.035989	-0.22577
PKP1	-0.099186	-0.384023		0.011427			-0.570698
TAD1			0.009381		-0.839696	-0.137035	-0.097301
GPR1	-0.560096	-0.463826	0.085613	-0.420805			
BAR1	-0.12144				-0.545654		
DAN1			0.047113	-0.200452	-0.074855	-0.345954	-1.145165
GYP7	-0.372314	-0.348946	0.052639	-0.209826			
PEX13			0.816648			0.518701	-0.335924
VAM3		-0.528322		-0.320803	-2.269934		-0.961892
YIP4	-1.011376	-0.477616	0.262166	0.357824	-1.217479	0.159966	-0.314143
AIM9	-0.288025		0.029071	0.450843	-0.576653	0.067778	-0.107744
PTP1	-0.285594	-0.284824	0.012156	0.123064	-0.552708	-0.108051	-0.392323
DSS4	-0.376376	-0.298844		0.0257	-0.623116	-0.142591	-0.564724
GTO1	-0.426482		0.074514	0.381	-0.984023	-0.034906	-0.489717
RIF2	-0.635746	-0.225567	0.512084	0.339329	-1.723477	-0.217787	-1.061698
SPG1	-0.21249	-0.17091	0.199081	0.185528	-0.587181	-0.258599	-0.337596
YEL057C	-0.309675	0.004361	0.14542	0.070018	-0.248786	-0.227785	-0.217398
OSM1	-0.287983	-0.06983	0.127805	0.075907			
CSH1			0.23894	0.111509	-0.564252	-0.244619	-0.187598
EMC6	-0.969537	-0.786622	-0.262183		-0.576174	-0.401404	-0.308014
MLH1	-1.661348				-1.6202		-0.335358
FLC1	-0.579031	-0.401621	-0.203923	0.140785			
SLP1	-1.317355		-0.430036	0.258402	-0.841965	-0.369088	-0.191371
TCB1	-0.754144	-0.38123	-0.190511	0.087909	-0.605216	-0.393937	-0.511316
HSP31	-0.452568	-0.251433	-0.192636	0.310847	-0.379417	-0.120476	-0.348254
YLR111W							-0.530488
RAD51							-0.011945
SFG1	-0.719095	-0.783989	-0.181435	-0.049814	-0.454276	-0.337939	-0.545056
HXT17	-0.742971	-0.661265	0.070761	-0.10704	-0.587138	-0.302016	-0.414253
